alias,archimate_type,authentiek,author,begrip,GGM-bron,created,datum_opname,datum_tijd_export,definitie,domein-dcat,domein-iv3,GEMMA-definitie,GEMMA-naam,GEMMA-toelichting,GEMMA-type,GEMMA-url,herkomst,herkomst_definitie,GGM-guid,indicatie_formele_historie,is_datatype,kwaliteit,modified,GGM-naam,nullable,package_id,phase,populatie,schema_id,status,stereotype,GGM-synoniemen,GGM-toelichting,uri,version,visibility,GGM-uml-type,Datum-tijd-export
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 12:47:31,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een activiteit in het kader van arbeidstoeleiding waarbij de gemeente of uitvoeringsinstantie gericht handelt om de persoon in contact te brengen met een werkgever of werkplek.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_7F16F190_CC44_4550_A677_7BFEC6D34E64,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Bemiddelingsactiviteit,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 13:15:45,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Het beoogde beroep waarvoor een persoon wordt begeleid of bemiddeld in een traject.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_E2147AA5_89F8_4a59_A8F2_558AA872037F,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Bemiddelingsberoep,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 13:22:23,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een traject waarin een persoon begeleid wordt naar passend werk, bijvoorbeeld door een gemeente of uitvoeringsinstantie.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_1C180C62_5B5E_45b4_BB94_F44454D11BDE,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Bemiddelingstraject,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 13:57:11,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een indicatie of iemand op dit moment inzetbaar is voor arbeid, los van begeleiding of ondersteuning.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_A0F5CBE4_67D2_47bb_9CE9_B104E7093D12,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,BeschikbaarVoorArbeid,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 12:51:09,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een indicatie dat een persoon beschikbaar is voor bemiddeling richting arbeid, waarbij wordt gekeken naar inzetbaarheid, bereidheid en eventuele beperkingen.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_1F4F46AC_825C_46c7_A417_BFA6775FF3D9,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,BeschikbaarVoorBemiddeling,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2024-10-03 13:39:44,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een specifieke groep personen met gedeelde kenmerken (zoals afstand tot de arbeidsmarkt) die in aanmerking komt voor bepaalde voorzieningen of aangepaste begeleiding.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_FF5A6019_C72C_4bcc_ADDF_84811CBDA79B,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Doelgroep,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-02 12:54:14,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een landelijk register waarin mensen met een afstand tot de arbeidsmarkt worden opgenomen, vaak ten behoeve van loonkostensubsidie of andere voorzieningen.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_B1CD002A_85A3_41db_A905_D9A7512A7307,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Doelgroepenregister,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 14:08:41,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Het beoogde effect van een ingezette voorziening, bijvoorbeeld toeleiding naar werk, dagbesteding of maatschappelijke participatie.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_2F1FD6B9_AF03_4864_B40C_027155621707,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,DoelReintegratievoorziening,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 13:52:38,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">De mate waarin een persoon flexibel inzetbaar is qua werktijden, werkplek of werkzaamheden.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_E7BC941E_A54D_49e1_8F77_1D8D7CE8EBD7,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Flexibliteit,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 14:23:22,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een tegemoetkoming aan een werkgever voor het in dienst nemen van een werknemer met verminderde loonwaarde.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_F600A89B_EE8E_4b86_949E_F15E9328EB83,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Loonkostensubsidie,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 14:00:51,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">De bereikbaarheid van werkplekken voor een persoon, afhankelijk van vervoermiddel, rijbewijs en fysieke mogelijkheden.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_8C8FAE2D_5F4D_4e3b_8EA3_43FF544775F2,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Mobiliteit,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-02 16:58:35,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een formele vrijstelling van verplichtingen rond arbeidsparticipatie, zoals beschikbaarheid of tegenprestatie, op basis van persoonlijke of juridische gronden.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_8EE515EA_11F9_4f56_B9AA_F7B0904B39E7,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Ontheffing,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 11:10:32,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">Een formeel of informeel leertraject dat een persoon heeft gevolgd met als doel het verwerven van kennis, vaardigheden of competenties.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_E250F980_18C3_4666_8022_302ACDC18A56,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Opleiding,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-03 11:33:56,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"<font color=""#0e0e0e"">De naam waarmee een gevolgde opleiding aangeduid wordt. Dit kan een offici&#235;le (gecodeerde) of vrije tekst zijn.</font>",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_DD9C65D4_0B47_4623_9BE4_6CE711DB846E,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,Opleidingsnaam,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-17 17:19:33,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"Een OpleidingsnaamGecodeerd is een versleutelde/coderende aanduiding van de naam van een opleiding zoals vastgelegd in onderwijs-microdata, bedoeld om de opleiding te identificeren zonder de volledige tekstuele naam direct in de dataset op te nemen.",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","https://www.cbs.nl/nl-nl/onze-diensten/maatwerk-en-microdata/microdata-zelf-onderzoek-doen/microdatabestanden/gebruikershandleiding-onderwijsinformatie?utm_source=chatgpt.com#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_E194EC08_CD47_4429_9598_FDA0AF9E3C2A,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,OpleidingsnaamGecodeerd,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"	•	Deze variabele representeert de opleidingsnaam in gecodeerde vorm, waarbij de feitelijke naam van de opleiding niet als open tekst in het microdata bestand staat.
	•	De gecodeerde naam wordt gebruikt om consistent te koppelen met referentietabellen (zoals opleidingsnummer-referentieboeken) waarin de opleiding met bijbehorende kenmerken (zoals niveau, richting, sector) volledig beschreven staat.
	•	Door gebruik te maken van gecodeerde namen kan CBS data publiceren of beschikbaar stellen zonder direct herleidbare tekstuele beschrijvingen te delen, wat zowel de datakwaliteit als privacy waarborgt.#NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
,,,Eigenaar,"#NOTES#Description: MIM 1.1: Verwijzing naar een begrip, vanuit een modelelement, waarmee wordt aangegeven op welk begrip, of begrippen, het informatiemodel element is gebaseerd. De verwijzing heeft de vorm van een term of een URI.
",,2025-06-17 17:17:57,"#NOTES#Description: MIM 1.1: De datum waarop het modelelement is opgenomen in het informatiemodel.
",,"*OpleidingsnaamOngecodeerd* is de tekstuele naam van een opleiding zoals geregistreerd in CBS-onderwijsdata, weergegeven zonder codering om de opleidingsidentificatie leesbaar te maken.  ",,Werk,,,,,,"#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaraan het modelelement ontleend is dan wel de eigen organisatie indien het door de eigen organisatie toegevoegd is.
","https://www.cbs.nl/-/media/cbs-op-maat/microdatabestanden/documents/2025/08/onderwijsinschrtab.pdf#NOTES#Description: MIM 1.1: De registratie of het informatiemodel waaruit de definitie is overgenomen dan wel een aanduiding die aangeeft uit welke bronnen de definitie is samengesteld.
",EAID_5CA681BF_8AC1_4161_921F_F5F78C9DB65F,,False,"#NOTES#Description: MIM 1.1: Beschrijving van de mate waarin in de registratie opgenomen objecten van het desbetreffende type volledig, juist, actueel, nauwkeurig en betrouwbaar zijn.
",2025-12-18 15:38:52,OpleidingsnaamOngecodeerd,,EAPK_A7E08871_8DE8_4fe4_96AE_2AB3EE67E0CF,1.0,"#NOTES#Description: MIM 1.1: Voor objecttypen die deel uitmaken van een (basis)registratie betreft dit de beschrijving van de exemplaren van het gedefinieerde objecttype die in de desbetreffende (basis)­registratie voorhanden zijn.
",GGM_ROOT_SCHEMA,Proposed,Objecttype,,"In CBS-microdata-bestanden over onderwijs worden opleidingskenmerken vaak vastgelegd via referentietabellen met een opleidingsnummer (bijv. OPLNR) dat gekoppeld kan worden aan meerdere beschrijvende variabelen:  
- *OpleidingsnaamOngecodeerd* geeft de **onomcodeerde opleidingsnaam**; dit is de begrijpelijke, tekstuele benaming van de opleiding.  
- Dit staat in contrast met variabelen als *OpleidingsnaamGecodeerd*, waarin dezelfde opleiding wordt aangeduid via een code om privacy en koppeling met referentietabellen te waarborgen.  
- De tekstuele naam maakt het eenvoudiger om zonder extra referentietabel te begrijpen om welke opleiding het gaat in analyses en publicaties.  #NOTES#Description: MIM 1.1: Een inhoudelijke toelichting op de definitie, ter verheldering of nadere duiding.
",,1.9.0,,Class,12052026-14:54:00
